lat,lon,cluster,grid_lat,grid_lon,grid_id
-33.4702217,-70.6326994,6,-3347,-7063,-3347_-7063
-33.4685438,-70.6280694,6,-3347,-7063,-3347_-7063
-33.4684194,-70.6341815,6,-3347,-7063,-3347_-7063
-33.4591614,-70.6721544,1,-3346,-7067,-3346_-7067
-33.4692433,-70.6336805,6,-3347,-7063,-3347_-7063
-33.4664999,-70.6381894,6,-3347,-7064,-3347_-7064
-33.4664999,-70.6381894,6,-3347,-7064,-3347_-7064
-33.4701914,-70.6334308,6,-3347,-7063,-3347_-7063
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4496827,-70.6531639,0,-3345,-7065,-3345_-7065
-33.4636373,-70.6735863,1,-3346,-7067,-3346_-7067
-33.4386236,-70.6485338,9,-3344,-7065,-3344_-7065
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4636373,-70.6735863,1,-3346,-7067,-3346_-7067
-33.4687356,-70.6276615,6,-3347,-7063,-3347_-7063
-33.4642253,-70.6319519,6,-3346,-7063,-3346_-7063
-33.4636373,-70.6735863,1,-3346,-7067,-3346_-7067
-33.4636373,-70.6735863,1,-3346,-7067,-3346_-7067
-33.4693731,-70.6312849,6,-3347,-7063,-3347_-7063
-33.4700676,-70.6290623,6,-3347,-7063,-3347_-7063
-33.45052,-70.6513051,0,-3345,-7065,-3345_-7065
-33.4685446,-70.642218,6,-3347,-7064,-3347_-7064
-33.4714853,-70.6318929,6,-3347,-7063,-3347_-7063
-33.4334888,-70.6611657,9,-3343,-7066,-3343_-7066
-33.4670288,-70.6316434,6,-3347,-7063,-3347_-7063
-33.4642253,-70.6319519,6,-3346,-7063,-3346_-7063
-33.4642253,-70.6319519,6,-3346,-7063,-3346_-7063
-33.4702553,-70.6334971,6,-3347,-7063,-3347_-7063
-33.4631807,-70.6739003,1,-3346,-7067,-3346_-7067
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.460205,-70.6763902,1,-3346,-7068,-3346_-7068
-33.4357696,-70.6561147,9,-3344,-7066,-3344_-7066
-33.4496827,-70.6531639,0,-3345,-7065,-3345_-7065
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4600248,-70.6765082,1,-3346,-7068,-3346_-7068
-33.4636373,-70.6735863,1,-3346,-7067,-3346_-7067
-33.4493518,-70.6426383,0,-3345,-7064,-3345_-7064
-33.4738785,-70.6425201,3,-3347,-7064,-3347_-7064
-33.4631807,-70.6739003,1,-3346,-7067,-3346_-7067
-33.4701338,-70.6335293,6,-3347,-7063,-3347_-7063
-33.4496827,-70.6531639,0,-3345,-7065,-3345_-7065
-33.4601426,-70.6765189,1,-3346,-7068,-3346_-7068
-33.4700676,-70.6290623,6,-3347,-7063,-3347_-7063
-33.4329881,-70.6547264,9,-3343,-7065,-3343_-7065
-33.4672759,-70.6361977,6,-3347,-7064,-3347_-7064
-33.4674684,-70.6329916,6,-3347,-7063,-3347_-7063
-33.4693731,-70.6312849,6,-3347,-7063,-3347_-7063
-33.4512237,-70.6561844,1,-3345,-7066,-3345_-7066
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4687356,-70.6276615,6,-3347,-7063,-3347_-7063
-33.4704156,-70.630908,6,-3347,-7063,-3347_-7063
-33.4496827,-70.6531639,0,-3345,-7065,-3345_-7065
-33.4636373,-70.6735863,1,-3346,-7067,-3346_-7067
-33.4692433,-70.6336805,6,-3347,-7063,-3347_-7063
-33.4360669,-70.6467824,0,-3344,-7065,-3344_-7065
-33.4676789,-70.6361333,6,-3347,-7064,-3347_-7064
-33.4652057,-70.6740932,1,-3347,-7067,-3347_-7067
-33.4661615,-70.6320684,6,-3347,-7063,-3347_-7063
-33.4702217,-70.6326994,6,-3347,-7063,-3347_-7063
-33.4653634,-70.6355573,6,-3347,-7064,-3347_-7064
-33.4653634,-70.6355573,6,-3347,-7064,-3347_-7064
-33.4691895,-70.632969,6,-3347,-7063,-3347_-7063
-33.4691895,-70.632969,6,-3347,-7063,-3347_-7063
-33.4553478,-70.6641042,1,-3346,-7066,-3346_-7066
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4594905,-70.6642004,1,-3346,-7066,-3346_-7066
-33.4675972,-70.6328145,6,-3347,-7063,-3347_-7063
-33.4661615,-70.6320684,6,-3347,-7063,-3347_-7063
-33.4690997,-70.632993,6,-3347,-7063,-3347_-7063
-33.4636373,-70.6735863,1,-3346,-7067,-3346_-7067
-33.4500154,-70.653714,0,-3345,-7065,-3345_-7065
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4676809,-70.6361477,6,-3347,-7064,-3347_-7064
-33.4637755,-70.6762081,1,-3346,-7068,-3346_-7068
-33.4426346,-70.6617972,9,-3344,-7066,-3344_-7066
-33.4699786,-70.6289748,6,-3347,-7063,-3347_-7063
-33.4637902,-70.6761877,1,-3346,-7068,-3346_-7068
-33.4703556,-70.6285851,6,-3347,-7063,-3347_-7063
-33.4685625,-70.6275367,6,-3347,-7063,-3347_-7063
-33.4605542,-70.6737752,1,-3346,-7067,-3346_-7067
-33.4631807,-70.6739003,1,-3346,-7067,-3346_-7067
-33.4636373,-70.6735863,1,-3346,-7067,-3346_-7067
-33.466373,-70.63369,6,-3347,-7063,-3347_-7063
-33.4633502,-70.6779894,1,-3346,-7068,-3346_-7068
-33.4645479,-70.6331297,6,-3346,-7063,-3346_-7063
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4700676,-70.6290623,6,-3347,-7063,-3347_-7063
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4637755,-70.6762081,1,-3346,-7068,-3346_-7068
-33.4662044,-70.6331405,6,-3347,-7063,-3347_-7063
-33.4610247,-70.6759645,1,-3346,-7068,-3346_-7068
-33.4713012,-70.6506211,3,-3347,-7065,-3347_-7065
-33.4696254,-70.6325399,6,-3347,-7063,-3347_-7063
-33.4500154,-70.653714,0,-3345,-7065,-3345_-7065
-33.4638537,-70.6723971,1,-3346,-7067,-3346_-7067
-33.4464772,-70.6397843,0,-3345,-7064,-3345_-7064
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4675972,-70.6328145,6,-3347,-7063,-3347_-7063
-33.4494869,-70.6434748,0,-3345,-7064,-3345_-7064
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4640949,-70.6740983,1,-3346,-7067,-3346_-7067
-33.4661615,-70.6320684,6,-3347,-7063,-3347_-7063
-33.4570595,-70.6383624,6,-3346,-7064,-3346_-7064
-33.4661615,-70.6320684,6,-3347,-7063,-3347_-7063
-33.5811569,-70.8083204,4,-3358,-7081,-3358_-7081
-33.4693731,-70.6312849,6,-3347,-7063,-3347_-7063
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.47013,-70.6289613,6,-3347,-7063,-3347_-7063
-33.4692186,-70.6298706,6,-3347,-7063,-3347_-7063
-33.4631807,-70.6739003,1,-3346,-7067,-3346_-7067
-33.4702553,-70.6334971,6,-3347,-7063,-3347_-7063
-33.4648332,-70.631818,6,-3346,-7063,-3346_-7063
-33.4685438,-70.6280694,6,-3347,-7063,-3347_-7063
-33.461376,-70.6780472,1,-3346,-7068,-3346_-7068
-33.4693731,-70.6312849,6,-3347,-7063,-3347_-7063
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4632875,-70.6414359,6,-3346,-7064,-3346_-7064
-33.4707803,-70.6335675,6,-3347,-7063,-3347_-7063
-33.4694446,-70.6337052,6,-3347,-7063,-3347_-7063
-33.4702217,-70.6326994,6,-3347,-7063,-3347_-7063
-33.4628021,-70.6733094,1,-3346,-7067,-3346_-7067
-33.4352018,-70.6588,9,-3344,-7066,-3344_-7066
-33.4591496,-70.6721726,1,-3346,-7067,-3346_-7067
-33.4624088,-70.6362166,6,-3346,-7064,-3346_-7064
-33.4591496,-70.6721726,1,-3346,-7067,-3346_-7067
-33.4739009,-70.6424186,3,-3347,-7064,-3347_-7064
-33.4614204,-70.6778365,1,-3346,-7068,-3346_-7068
-33.4649269,-70.6747642,1,-3346,-7067,-3346_-7067
-33.4703108,-70.6268671,6,-3347,-7063,-3347_-7063
-33.4517187,-70.6409143,0,-3345,-7064,-3345_-7064
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4686561,-70.6318535,6,-3347,-7063,-3347_-7063
-33.4485751,-70.6549765,9,-3345,-7065,-3345_-7065
-33.4650034,-70.6747245,1,-3347,-7067,-3347_-7067
-33.4632328,-70.6509527,3,-3346,-7065,-3346_-7065
-33.4496827,-70.6531639,0,-3345,-7065,-3345_-7065
-33.4496827,-70.6531639,0,-3345,-7065,-3345_-7065
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4649269,-70.6747642,1,-3346,-7067,-3346_-7067
-33.4591496,-70.6721726,1,-3346,-7067,-3346_-7067
-33.4473067,-70.6454963,0,-3345,-7065,-3345_-7065
-33.4496827,-70.6531639,0,-3345,-7065,-3345_-7065
-33.4632875,-70.6414359,6,-3346,-7064,-3346_-7064
-33.4632875,-70.6414359,6,-3346,-7064,-3346_-7064
-33.4704158,-70.6334168,6,-3347,-7063,-3347_-7063
-33.461376,-70.6780472,1,-3346,-7068,-3346_-7068
-33.4693731,-70.6312849,6,-3347,-7063,-3347_-7063
-33.4705611,-70.6313703,6,-3347,-7063,-3347_-7063
-33.4605542,-70.6737752,1,-3346,-7067,-3346_-7067
-33.4354536,-70.6585687,9,-3344,-7066,-3344_-7066
-33.4628712,-70.6645257,1,-3346,-7066,-3346_-7066
-33.4570595,-70.6383624,6,-3346,-7064,-3346_-7064
-33.4687803,-70.6490745,3,-3347,-7065,-3347_-7065
-33.4646617,-70.6356391,6,-3346,-7064,-3346_-7064
-33.4605429,-70.6749321,1,-3346,-7067,-3346_-7067
-33.466373,-70.63369,6,-3347,-7063,-3347_-7063
-33.4630485,-70.672478,1,-3346,-7067,-3346_-7067
-33.4365926,-70.65465,9,-3344,-7065,-3344_-7065
-33.4693428,-70.633906,6,-3347,-7063,-3347_-7063
-33.4593763,-70.6721235,1,-3346,-7067,-3346_-7067
-33.4570595,-70.6383624,6,-3346,-7064,-3346_-7064
-33.4489498,-70.6469546,0,-3345,-7065,-3345_-7065
-33.4561236,-70.6581154,1,-3346,-7066,-3346_-7066
-33.4372485,-70.6476541,9,-3344,-7065,-3344_-7065
-33.4503979,-70.6530695,0,-3345,-7065,-3345_-7065
-33.4628188,-70.6412622,6,-3346,-7064,-3346_-7064
-33.4627134,-70.6330828,6,-3346,-7063,-3346_-7063
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4639868,-70.6647813,1,-3346,-7066,-3346_-7066
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4627134,-70.6330828,6,-3346,-7063,-3346_-7063
-33.4505333,-70.6510935,0,-3345,-7065,-3345_-7065
-33.4512192,-70.6514478,0,-3345,-7065,-3345_-7065
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4689067,-70.6305603,6,-3347,-7063,-3347_-7063
-33.468118,-70.6315561,6,-3347,-7063,-3347_-7063
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4701116,-70.6485944,3,-3347,-7065,-3347_-7065
-33.4510988,-70.6563057,1,-3345,-7066,-3345_-7066
-33.4624253,-70.6322608,6,-3346,-7063,-3346_-7063
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4509235,-70.6537185,0,-3345,-7065,-3345_-7065
-33.4505793,-70.653009,0,-3345,-7065,-3345_-7065
-33.4627134,-70.6330828,6,-3346,-7063,-3346_-7063
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4712739,-70.661001,3,-3347,-7066,-3347_-7066
-33.4503979,-70.6530695,0,-3345,-7065,-3345_-7065
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4510988,-70.6563057,1,-3345,-7066,-3345_-7066
-33.4639868,-70.6647813,1,-3346,-7066,-3346_-7066
-33.4639868,-70.6647813,1,-3346,-7066,-3346_-7066
-33.4482822,-70.6550258,9,-3345,-7066,-3345_-7066
-33.4712739,-70.661001,3,-3347,-7066,-3347_-7066
-33.4583581,-70.6744667,1,-3346,-7067,-3346_-7067
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4712739,-70.661001,3,-3347,-7066,-3347_-7066
-33.4622655,-70.6349864,6,-3346,-7063,-3346_-7063
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4428302,-70.6587403,9,-3344,-7066,-3344_-7066
-33.4505793,-70.653009,0,-3345,-7065,-3345_-7065
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.450927,-70.6563379,1,-3345,-7066,-3345_-7066
-33.4428302,-70.6587403,9,-3344,-7066,-3344_-7066
-33.4583581,-70.6744667,1,-3346,-7067,-3346_-7067
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4489498,-70.6469546,0,-3345,-7065,-3345_-7065
-33.4629871,-70.6361179,6,-3346,-7064,-3346_-7064
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4505432,-70.6517532,0,-3345,-7065,-3345_-7065
-33.4561236,-70.6581154,1,-3346,-7066,-3346_-7066
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4499732,-70.6530573,0,-3345,-7065,-3345_-7065
-33.4473987,-70.6425454,0,-3345,-7064,-3345_-7064
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4482822,-70.6550258,9,-3345,-7066,-3345_-7066
-33.4593336,-70.6721507,1,-3346,-7067,-3346_-7067
-33.4629602,-70.63618,6,-3346,-7064,-3346_-7064
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4329235,-70.6655799,9,-3343,-7067,-3343_-7067
-33.4594905,-70.6642004,1,-3346,-7066,-3346_-7066
-33.4445103,-70.6403147,0,-3344,-7064,-3344_-7064
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4594905,-70.6642004,1,-3346,-7066,-3346_-7066
-33.4323217,-70.6775833,5,-3343,-7068,-3343_-7068
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.462899,-70.6347184,6,-3346,-7063,-3346_-7063
-33.4594905,-70.6642004,1,-3346,-7066,-3346_-7066
-33.4323217,-70.6775833,5,-3343,-7068,-3343_-7068
-33.4639868,-70.6647813,1,-3346,-7066,-3346_-7066
-33.4577695,-70.6697748,1,-3346,-7067,-3346_-7067
-33.459757,-70.6720544,1,-3346,-7067,-3346_-7067
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4577695,-70.6697748,1,-3346,-7067,-3346_-7067
-33.4561236,-70.6581154,1,-3346,-7066,-3346_-7066
-33.4598006,-70.6463323,3,-3346,-7065,-3346_-7065
-33.4510988,-70.6563057,1,-3345,-7066,-3345_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4395229,-70.645003,0,-3344,-7065,-3344_-7065
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4624151,-70.6348526,6,-3346,-7063,-3346_-7063
-33.4678873,-70.6515912,3,-3347,-7065,-3347_-7065
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4627034,-70.6362634,6,-3346,-7064,-3346_-7064
-33.4630596,-70.6361792,6,-3346,-7064,-3346_-7064
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.450927,-70.6563379,1,-3345,-7066,-3345_-7066
-33.4577695,-70.6697748,1,-3346,-7067,-3346_-7067
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4473987,-70.6425454,0,-3345,-7064,-3345_-7064
-33.4511764,-70.6543256,0,-3345,-7065,-3345_-7065
-33.4482962,-70.6458824,0,-3345,-7065,-3345_-7065
-33.4712739,-70.661001,3,-3347,-7066,-3347_-7066
-33.4428302,-70.6587403,9,-3344,-7066,-3344_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4493706,-70.6389131,0,-3345,-7064,-3345_-7064
-33.4505333,-70.6510935,0,-3345,-7065,-3345_-7065
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4510988,-70.6563057,1,-3345,-7066,-3345_-7066
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4639868,-70.6647813,1,-3346,-7066,-3346_-7066
-33.4463733,-70.63985,0,-3345,-7064,-3345_-7064
-33.4505432,-70.6517532,0,-3345,-7065,-3345_-7065
-33.4561236,-70.6581154,1,-3346,-7066,-3346_-7066
-33.4583581,-70.6744667,1,-3346,-7067,-3346_-7067
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4629419,-70.6353437,6,-3346,-7064,-3346_-7064
-33.4510058,-70.6644865,1,-3345,-7066,-3345_-7066
-33.4712739,-70.661001,3,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4624475,-70.6356014,6,-3346,-7064,-3346_-7064
-33.4565386,-70.6582769,1,-3346,-7066,-3346_-7066
-33.4445103,-70.6403147,0,-3344,-7064,-3344_-7064
-33.4509169,-70.6409415,0,-3345,-7064,-3345_-7064
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4627134,-70.6330828,6,-3346,-7063,-3346_-7063
-33.4428302,-70.6587403,9,-3344,-7066,-3344_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4699749,-70.643843,3,-3347,-7064,-3347_-7064
-33.4545782,-70.6713566,1,-3345,-7067,-3345_-7067
-33.4639868,-70.6647813,1,-3346,-7066,-3346_-7066
-33.4372485,-70.6476541,9,-3344,-7065,-3344_-7065
-33.4622322,-70.6323151,6,-3346,-7063,-3346_-7063
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.473707,-70.6483268,3,-3347,-7065,-3347_-7065
-33.437211,-70.6624346,9,-3344,-7066,-3344_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4329235,-70.6655799,9,-3343,-7067,-3343_-7067
-33.4321853,-70.6642825,9,-3343,-7066,-3343_-7066
-33.4628188,-70.6412622,6,-3346,-7064,-3346_-7064
-33.4463733,-70.63985,0,-3345,-7064,-3345_-7064
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4700175,-70.6424012,3,-3347,-7064,-3347_-7064
-33.450927,-70.6563379,1,-3345,-7066,-3345_-7066
-33.4323217,-70.6775833,5,-3343,-7068,-3343_-7068
-33.4428302,-70.6587403,9,-3344,-7066,-3344_-7066
-33.4542364,-70.6482111,0,-3345,-7065,-3345_-7065
-33.4428302,-70.6587403,9,-3344,-7066,-3344_-7066
-33.4583581,-70.6744667,1,-3346,-7067,-3346_-7067
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.450927,-70.6563379,1,-3345,-7066,-3345_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4639868,-70.6647813,1,-3346,-7066,-3346_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4712739,-70.661001,3,-3347,-7066,-3347_-7066
-33.4372485,-70.6476541,9,-3344,-7065,-3344_-7065
-33.4428302,-70.6587403,9,-3344,-7066,-3344_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.5766857,-70.629407,7,-3358,-7063,-3358_-7063
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4510988,-70.6563057,1,-3345,-7066,-3345_-7066
-33.4620764,-70.6349466,6,-3346,-7063,-3346_-7063
-33.4560111,-70.6640444,1,-3346,-7066,-3346_-7066
-33.4512237,-70.6561844,1,-3345,-7066,-3345_-7066
-33.4512237,-70.6561844,1,-3345,-7066,-3345_-7066
-33.4705162,-70.6418908,6,-3347,-7064,-3347_-7064
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4428302,-70.6587403,9,-3344,-7066,-3344_-7066
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4549499,-70.6480173,0,-3345,-7065,-3345_-7065
-33.4473987,-70.6425454,0,-3345,-7064,-3345_-7064
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.43699,-70.6358702,0,-3344,-7064,-3344_-7064
-33.4712739,-70.661001,3,-3347,-7066,-3347_-7066
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4520959,-70.6461933,0,-3345,-7065,-3345_-7065
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4512192,-70.6514478,0,-3345,-7065,-3345_-7065
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4545782,-70.6713566,1,-3345,-7067,-3345_-7067
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4428302,-70.6587403,9,-3344,-7066,-3344_-7066
-33.4561236,-70.6581154,1,-3346,-7066,-3346_-7066
-33.4561236,-70.6581154,1,-3346,-7066,-3346_-7066
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4723167,-70.671761,1,-3347,-7067,-3347_-7067
-33.4699677,-70.6454739,3,-3347,-7065,-3347_-7065
-33.4686996,-70.63123,6,-3347,-7063,-3347_-7063
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4712739,-70.661001,3,-3347,-7066,-3347_-7066
-33.4509169,-70.6409415,0,-3345,-7064,-3345_-7064
-33.4712739,-70.661001,3,-3347,-7066,-3347_-7066
-33.4548883,-70.6482547,0,-3345,-7065,-3345_-7065
-33.4639868,-70.6647813,1,-3346,-7066,-3346_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4382353,-70.6612394,9,-3344,-7066,-3344_-7066
-33.4382353,-70.6612394,9,-3344,-7066,-3344_-7066
-33.4382353,-70.6612394,9,-3344,-7066,-3344_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4639868,-70.6647813,1,-3346,-7066,-3346_-7066
-33.4463733,-70.63985,0,-3345,-7064,-3345_-7064
-33.4428302,-70.6587403,9,-3344,-7066,-3344_-7066
-33.4593336,-70.6721507,1,-3346,-7067,-3346_-7067
-33.4627134,-70.6330828,6,-3346,-7063,-3346_-7063
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4463733,-70.63985,0,-3345,-7064,-3345_-7064
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4395298,-70.6447518,0,-3344,-7064,-3344_-7064
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4323217,-70.6775833,5,-3343,-7068,-3343_-7068
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4428302,-70.6587403,9,-3344,-7066,-3344_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4443447,-70.643153,0,-3344,-7064,-3344_-7064
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4745289,-70.6506572,3,-3347,-7065,-3347_-7065
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4468326,-70.6515607,0,-3345,-7065,-3345_-7065
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4510988,-70.6563057,1,-3345,-7066,-3345_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4712739,-70.661001,3,-3347,-7066,-3347_-7066
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4511764,-70.6543256,0,-3345,-7065,-3345_-7065
-33.4703316,-70.6595194,3,-3347,-7066,-3347_-7066
-33.4323217,-70.6775833,5,-3343,-7068,-3343_-7068
-33.4546976,-70.6482807,0,-3345,-7065,-3345_-7065
-33.4473278,-70.6546277,9,-3345,-7065,-3345_-7065
-33.4473278,-70.6546277,9,-3345,-7065,-3345_-7065
-33.4473278,-70.6546277,9,-3345,-7065,-3345_-7065
-33.4473278,-70.6546277,9,-3345,-7065,-3345_-7065
-33.4677701,-70.6644581,1,-3347,-7066,-3347_-7066
-33.4445103,-70.6403147,0,-3344,-7064,-3344_-7064
-33.4712739,-70.661001,3,-3347,-7066,-3347_-7066
-33.4640081,-70.6641307,1,-3346,-7066,-3346_-7066
